"SampleID","DateTime","Site","Type","Bottle_number","Event_Date","Stage","DOC_mgL","SRP_ugL","TC_mgL","TDP_mgL","TN_mgL","ions_uM","TOC_mgL","N_DOC_mgL","N_NH4_mgNL","N_SRP_ugL","N_TC_mgL","N_TDP_mgL","N_TN_mgL","N_ions_uM","N_Chloride_mgL","N_NO3_mgNL","N_TOC_mgL","NH4N_color_mgL","Cl_color_mgL","NO3N_color_mgL"
"820",2021-08-19 08:45:00,"IS","GRAB",NA,2021-08-18,"flood",7.406,NA,NA,NA,2.291,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"821",2021-08-19 08:45:00,"IS","GRAB",NA,2021-08-18,"flood",7.282,NA,NA,NA,2.113,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"824",2021-09-01 08:59:00,"RV","GRAB",NA,2021-09-01,"flood",7.4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"825",2021-09-01 08:59:00,"RV","GRAB",NA,2021-09-01,"flood",7.242,NA,NA,NA,1.117,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"826",2021-09-01 12:15:00,"RC","GRAB",NA,2021-09-01,"flood",8.926,NA,NA,NA,1.851,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"827",2021-09-01 12:15:00,"RC","GRAB",NA,2021-09-01,"flood",9.084,NA,NA,NA,2.035,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"828",2021-09-01 11:26:00,"MW","GRAB",NA,2021-09-01,"flood",7.172,NA,NA,NA,1.321,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"829",2021-09-01 11:26:00,"MW","GRAB",NA,2021-09-01,"flood",7.526,NA,NA,NA,1.338,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"830",2021-09-01 10:20:00,"CC","GRAB",NA,2021-09-01,"flood",7.029,NA,NA,NA,1.666,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"831",2021-09-01 10:20:00,"CC","GRAB",NA,2021-09-01,"flood",6.952,NA,NA,NA,1.643,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"832",2021-09-01 10:40:00,"SS","GRAB",NA,2021-09-01,"flood",4.197,NA,NA,NA,0.707,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"833",2021-09-01 10:40:00,"SS","GRAB",NA,2021-09-01,"flood",7.265,NA,NA,NA,1.187,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"844",2021-12-10 11:45:00,"SS","GRAB",NA,2021-12-10,"flood",6.791,NA,NA,NA,0.54,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"845",2021-12-10 11:45:00,"SS","GRAB",NA,2021-12-10,"flood",6.606,NA,NA,NA,0.582,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"850",2021-12-10 10:15:00,"RV","GRAB",NA,2021-12-10,"flood",4.407,NA,NA,NA,0.004,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"851",2021-12-10 10:15:00,"RV","GRAB",NA,2021-12-10,"flood",4.369,NA,NA,NA,0.004,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"856",2021-08-18 12:20:00,"SS","ISCO","3.0",2021-08-18,"flood",10.68,NA,NA,NA,1.493,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"857",2021-07-25 16:30:00,"CC","GRAB",NA,2021-07-25,"flood",8.954,NA,NA,NA,3.08,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"858",2021-07-25 16:30:00,"CC","GRAB",NA,2021-07-25,"flood",9.206,NA,NA,NA,3.013,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"859",2021-07-31 02:27:00,"BMW","ISCO","4.0",2021-07-31,"flood",30.19,NA,NA,NA,3.343,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"86",2021-08-19 00:21:00,"RC","ISCO","19.0",2021-08-18,"flood",6.177,311.5,29.635,0.254,2.359,1,NA,2,2,2,2,2,2,4,NA,NA,NA,0.0267,NA,NA
"860",2021-07-31 02:27:00,"BMW","ISCO","4.0",2021-07-31,"flood",30.04,NA,NA,NA,3.519,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"861",2021-07-31 02:42:00,"BMW","ISCO","5.0",2021-07-31,"flood",30.18,NA,NA,NA,3.848,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"862",2021-07-31 02:42:00,"BMW","ISCO","5.0",2021-07-31,"flood",33.55,NA,NA,NA,3.82,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"863",2021-07-31 03:27:00,"BMW","ISCO","8.0",2021-07-31,"flood",40.09,NA,NA,NA,3.436,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"864",2021-07-31 03:27:00,"BMW","ISCO","8.0",2021-07-31,"flood",38.43,NA,NA,NA,3.158,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"865",2021-08-12 08:56:00,"CC","ISCO","1.0",2021-08-12,"flood",18.17,NA,NA,NA,0.624,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"866",2021-08-12 08:56:00,"CC","ISCO","1.0",2021-08-12,"flood",15.37,NA,NA,NA,0.54,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"867",2021-08-12 09:10:00,"CC","ISCO","2.0",2021-08-12,"flood",9.273,NA,NA,NA,2.119,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"868",2021-08-12 09:10:00,"CC","ISCO","2.0",2021-08-12,"flood",9.32,NA,NA,NA,2.1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"869",2021-08-12 09:25:00,"CC","ISCO","3.0",2021-08-12,"flood",8.826,NA,NA,NA,3.045,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"87",2021-08-18 11:50:00,"SS","ISCO","1.0",2021-08-18,"flood",8.6285,209,NA,0.12,0.671,1,NA,2,2,2,2,2,2,4,NA,NA,NA,0.161,NA,NA
"870",2021-08-12 09:25:00,"CC","ISCO","3.0",2021-08-12,"flood",9.723,NA,NA,NA,3.042,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"871",2021-08-12 09:40:00,"CC","ISCO","4.0",2021-08-12,"flood",9.015,NA,NA,NA,3.481,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"872",2021-08-12 09:55:00,"CC","ISCO","5.0",2021-08-12,"flood",7.904,NA,NA,NA,3.121,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"873",2021-08-12 09:55:00,"CC","ISCO","5.0",2021-08-12,"flood",8.829,NA,NA,NA,3.07,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"874",2021-08-12 19:56:00,"CC","ISCO","21.0",2021-08-12,"flood",8.405,NA,NA,NA,3.365,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"875",2021-08-12 20:56:00,"CC","ISCO","22.0",2021-08-12,"flood",8.802,NA,NA,NA,3.287,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"876",2021-08-12 20:56:00,"CC","ISCO","22.0",2021-08-12,"flood",7.825,NA,NA,NA,3.022,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"877",2021-08-12 22:56:00,"CC","ISCO","24.0",2021-08-12,"flood",7.04,NA,NA,NA,2.822,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"878",2021-08-12 22:56:00,"CC","ISCO","24.0",2021-08-12,"flood",8.574,NA,NA,NA,4.284,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"879",2021-08-17 09:20:00,"MW","ISCO","1.0",2021-08-16,"flood",8.047,NA,NA,NA,1.553,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"88",2021-08-18 12:05:00,"SS","ISCO","2.0",2021-08-18,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880",2021-08-17 09:20:00,"MW","ISCO","1.0",2021-08-16,"flood",7.296,NA,NA,NA,1.611,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"881",2021-08-17 04:00:00,"SS","ISCO","8.0",2021-08-16,"flood",12.69,NA,NA,NA,2.913,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"882",2021-08-17 04:00:00,"SS","ISCO","8.0",2021-08-16,"flood",15.53,NA,NA,NA,2.873,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"883",2021-08-17 04:15:00,"SS","ISCO","9.0",2021-08-16,"flood",15.22,NA,NA,NA,2.799,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"884",2021-08-17 04:15:00,"SS","ISCO","9.0",2021-08-16,"flood",15.6,NA,NA,NA,2.916,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"885",2021-08-17 00:13:00,"CC","ISCO","8.0",2021-08-16,"flood",10.45,NA,NA,NA,1.892,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"886",2021-08-17 00:13:00,"CC","ISCO","8.0",2021-08-16,"flood",7.853,NA,NA,NA,2.284,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"887",2021-08-17 00:43:00,"CC","ISCO","10.0",2021-08-16,"flood",8.403,NA,NA,NA,2.681,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"888",2021-08-17 00:43:00,"CC","ISCO","10.0",2021-08-16,"flood",8.938,NA,NA,NA,2.841,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"889",2021-08-17 00:58:00,"CC","ISCO","11.0",2021-08-16,"flood",10.95,NA,NA,NA,3.942,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"89",2021-08-18 12:20:00,"SS","ISCO","3.0",2021-08-18,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",2021-08-17 00:58:00,"CC","ISCO","11.0",2021-08-16,"flood",8.758,NA,NA,NA,3.628,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"891",2021-08-17 01:13:00,"CC","ISCO","12.0",2021-08-16,"flood",9.137,NA,NA,NA,4.258,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"892",2021-08-17 01:13:00,"CC","ISCO","12.0",2021-08-16,"flood",9.357,NA,NA,NA,4.393,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"893",2021-08-17 02:13:00,"CC","ISCO","13.0",2021-08-16,"flood",9.802,NA,NA,NA,4.146,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"894",2021-07-25 17:20:00,"SS","ISCO","4.0",2021-07-25,"flood",9.679,NA,NA,NA,2.164,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"895",2021-07-25 17:20:00,"SS","ISCO","4.0",2021-07-25,"flood",11.2,NA,NA,NA,2.222,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"896",2021-07-25 17:50:00,"SS","ISCO","6.0",2021-07-25,"flood",9.401,NA,NA,NA,2.497,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"897",2021-07-25 17:50:00,"SS","ISCO","6.0",2021-07-25,"flood",9.607,NA,NA,NA,2.36,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"898",2021-07-25 18:20:00,"SS","ISCO","8.0",2021-07-25,"flood",9.383,NA,NA,NA,2.594,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"899",2021-07-25 18:20:00,"SS","ISCO","8.0",2021-07-25,"flood",8.709,NA,NA,NA,2.478,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"9",2021-09-01 03:59:00,"RC","ISCO","9.0",2021-09-01,"flood",5.5905,322,NA,0.298,1.317,1,NA,2,2,2,2,2,2,4,NA,NA,NA,0.0599,NA,NA
"90",2021-08-18 12:35:00,"SS","ISCO","4.0",2021-08-18,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",2021-07-25 17:28:00,"MW","ISCO","10.0",2021-07-25,"flood",8.164,NA,NA,NA,1.197,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"901",2021-08-12 09:40:00,"CC","ISCO","4.0",2021-08-12,"flood",8.975,NA,NA,NA,2.648,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"902",2021-08-12 19:56:00,"CC","ISCO","21.0",2021-08-12,"flood",8.167,NA,NA,NA,3.234,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"903",2021-08-17 02:30:00,"SS","ISCO","2.0",2021-08-17,"flood",9.75,NA,NA,NA,2.322,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"904",2021-08-17 02:13:00,"CC","ISCO","13.0",2021-08-16,"flood",9.004,NA,NA,NA,3.88,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"905",2021-08-17 03:13:00,"CC","ISCO","14.0",2021-08-16,"flood",8.834,NA,NA,NA,3.458,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"906",2021-08-17 03:13:00,"CC","ISCO","14.0",2021-08-16,"flood",8.187,NA,NA,NA,3.325,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"907",2021-08-17 04:13:00,"CC","ISCO","15.0",2021-08-16,"flood",7.518,NA,NA,NA,2.998,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"908",2021-08-17 04:13:00,"CC","ISCO","15.0",2021-08-16,"flood",8.04,NA,NA,NA,2.914,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"909",2021-08-17 05:13:00,"CC","ISCO","16.0",2021-08-16,"flood",8.294,NA,NA,NA,8.294,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"91",2021-08-18 12:50:00,"SS","ISCO","5.0",2021-08-18,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",2021-08-17 05:13:00,"CC","ISCO","16.0",2021-08-16,"flood",8.338,NA,NA,NA,8.338,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"911",2021-08-17 06:13:00,"CC","ISCO","17.0",2021-08-16,"flood",5.915,NA,NA,NA,5.915,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"912",2021-08-17 06:13:00,"CC","ISCO","17.0",2021-08-16,"flood",6.778,NA,NA,NA,6.778,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"913",2021-10-06 11:00:00,"SS","GRAB",NA,2021-10-05,NA,5.56,NA,NA,NA,5.56,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"914",2021-10-08 10:45:00,"BMW","GRAB",NA,NA,"baseflow",2.043,NA,NA,NA,2.043,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"915",2021-10-08 10:45:00,"BMW","GRAB",NA,NA,"baseflow",2.016,NA,NA,NA,2.016,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"916",2021-09-01 04:14:00,"SS","ISCO","1.0",2021-09-01,"flood",8.742,NA,NA,NA,8.742,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"917",2021-09-01 04:14:00,"SS","ISCO","1.0",2021-09-01,"flood",8.799,NA,NA,NA,8.799,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"918",2021-09-01 03:03:00,"CC","ISCO","3.0",2021-09-01,"flood",6.45,NA,NA,NA,6.45,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"919",2021-09-01 03:03:00,"CC","ISCO","3.0",2021-09-01,"flood",6.25,NA,NA,NA,6.25,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"92",2021-08-18 13:05:00,"SS","ISCO","6.0",2021-08-18,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",2021-09-01 03:18:00,"CC","ISCO","4.0",2021-09-01,"flood",6.315,NA,NA,NA,6.315,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"921",2021-09-01 03:18:00,"CC","ISCO","4.0",2021-09-01,"flood",5.258,NA,NA,NA,5.258,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"922",2021-09-01 03:33:00,"CC","ISCO","5.0",2021-09-01,"flood",5.614,NA,NA,NA,5.614,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"923",2021-09-01 03:33:00,"CC","ISCO","5.0",2021-09-01,"flood",5.723,NA,NA,NA,5.723,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"924",2021-09-01 03:48:00,"CC","ISCO","6.0",2021-09-01,"flood",4.375,NA,NA,NA,4.375,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"925",2021-09-01 04:03:00,"CC","ISCO","7.0",2021-09-01,"flood",4.362,NA,NA,NA,4.362,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"926",2021-09-01 04:33:00,"CC","ISCO","9.0",2021-09-01,"flood",4.265,NA,NA,NA,4.265,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"927",2021-09-01 04:33:00,"CC","ISCO","9.0",2021-09-01,"flood",4.956,NA,NA,NA,4.956,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"928",2021-09-01 04:48:00,"CC","ISCO","10.0",2021-09-01,"flood",5.508,NA,NA,NA,5.508,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"929",2021-09-01 04:48:00,"CC","ISCO","10.0",2021-09-01,"flood",5.337,NA,NA,NA,1.544,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"93",2021-08-18 13:20:00,"SS","ISCO","7.0",2021-08-18,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930",2021-09-01 05:03:00,"CC","ISCO","11.0",2021-09-01,"flood",4.072,NA,NA,NA,1.644,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"931",2021-09-01 05:03:00,"CC","ISCO","11.0",2021-09-01,"flood",6.596,NA,NA,NA,1.755,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"932",2021-09-01 05:18:00,"CC","ISCO","12.0",2021-09-01,"flood",6.765,NA,NA,NA,1.879,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"933",2021-09-01 05:18:00,"CC","ISCO","12.0",2021-09-01,"flood",6.701,NA,NA,NA,1.819,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"934",2021-09-01 05:48:00,"CC","ISCO","13.0",2021-09-01,"flood",6.839,NA,NA,NA,1.776,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"935",2021-09-01 05:48:00,"CC","ISCO","13.0",2021-09-01,"flood",6.516,NA,NA,NA,2.021,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"936",2021-09-01 06:48:00,"CC","ISCO","14.0",2021-09-01,"flood",6.946,NA,NA,NA,1.815,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"937",2021-09-01 06:48:00,"CC","ISCO","14.0",2021-09-01,"flood",6.718,NA,NA,NA,1.671,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"938",2021-09-01 07:48:00,"CC","ISCO","15.0",2021-09-01,"flood",6.907,NA,NA,NA,1.727,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"939",2021-09-01 07:48:00,"CC","ISCO","15.0",2021-09-01,"flood",7.104,NA,NA,NA,1.687,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"94",2021-08-18 13:35:00,"SS","ISCO","8.0",2021-08-18,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940",2021-09-01 03:48:00,"CC","ISCO","6.0",2021-09-01,"flood",7.055,NA,NA,NA,0.8964,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"941",2021-09-01 04:03:00,"CC","ISCO","7.0",2021-09-01,"flood",5.916,NA,NA,NA,1.388,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"942",2021-08-17 03:00:00,"SS","ISCO","4.0",2021-08-16,"flood",12.7,NA,NA,NA,2.8,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"943",2021-08-17 03:00:00,"SS","ISCO","4.0",2021-08-16,"flood",13.85,NA,NA,NA,2.94,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"944",2021-08-17 03:30:00,"SS","ISCO","6.0",2021-08-16,"flood",17.55,NA,NA,NA,3.752,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"945",2021-08-17 03:30:00,"SS","ISCO","6.0",2021-08-16,"flood",16.87,NA,NA,NA,3.228,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"946",2021-08-17 03:45:00,"SS","ISCO","7.0",2021-08-16,"flood",17.66,NA,NA,NA,3.241,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"947",2021-08-17 03:45:00,"SS","ISCO","7.0",2021-08-16,"flood",18.87,NA,NA,NA,4.15,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"948",2021-10-06 11:00:00,"SS","GRAB",NA,2021-10-05,"flood",6.751,NA,NA,NA,1.461,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"95",2021-08-18 13:50:00,"SS","ISCO","9.0",2021-08-18,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951",2021-08-18 11:30:00,"SS","GRAB",NA,2021-08-18,"flood",NA,NA,NA,NA,NA,NA,13.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"952",2021-08-18 11:30:00,"SS","GRAB",NA,2021-08-18,"flood",NA,NA,NA,NA,NA,NA,14.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"957",2021-08-12 08:48:00,"CC","GRAB",NA,2021-08-12,"flood",NA,NA,NA,NA,NA,NA,11.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"958",2021-08-12 08:48:00,"CC","GRAB",NA,2021-08-12,"flood",NA,NA,NA,NA,NA,NA,11.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"96",2021-08-18 14:05:00,"SS","ISCO","10.0",2021-08-18,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961",2021-08-12 08:48:00,"SS","GRAB",NA,2021-08-12,"flood",NA,NA,NA,NA,NA,NA,13.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"962",2021-08-12 08:48:00,"SS","GRAB",NA,2021-08-12,"flood",NA,NA,NA,NA,NA,NA,12.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"965",2021-08-12 08:48:00,"RV","GRAB",NA,2021-08-12,"flood",NA,NA,NA,NA,NA,NA,12.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"966",2021-08-12 08:48:00,"RV","GRAB",NA,2021-08-12,"flood",NA,NA,NA,NA,NA,NA,12.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"969",2021-08-12 08:48:00,"MW","GRAB",NA,2021-08-12,"flood",NA,NA,NA,NA,NA,NA,14.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"97",2021-08-18 14:20:00,"SS","ISCO","11.0",2021-08-18,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970",2021-08-12 08:48:00,"MW","GRAB",NA,2021-08-12,"flood",NA,NA,NA,NA,NA,NA,14.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"973",2021-09-01 10:40:00,"SS","GRAB",NA,2021-09-01,"flood",NA,NA,NA,NA,NA,NA,8.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"974",2021-09-01 10:40:00,"SS","GRAB",NA,2021-09-01,"flood",NA,NA,NA,NA,NA,NA,7.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"977",2021-09-01 10:20:00,"CC","GRAB",NA,2021-09-01,"flood",NA,NA,NA,NA,NA,NA,7.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"978",2021-09-01 10:20:00,"CC","GRAB",NA,2021-09-01,"flood",NA,NA,NA,NA,NA,NA,7.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"98",2021-08-18 14:35:00,"SS","ISCO","12.0",2021-08-18,"flood",9.838,299,NA,0.382,1.6065,1,NA,2,1,1,2,1,2,4,NA,NA,NA,0.143,NA,NA
"981",2021-09-01 10:20:00,"CC","GRAB",NA,2021-09-01,"flood",NA,NA,NA,NA,NA,NA,8.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
